transcript	cod_idx	length	frame	cts
YAL012W	381	28	2	58
YAL012W	381	29	0	21
YAL012W	381	29	1	34
YAL012W	381	29	2	35
YAL012W	381	30	1	16
YAL012W	381	30	2	32
YAL012W	381	31	1	23
YAL012W	382	27	0	15
YAL012W	382	28	0	13
YAL012W	382	28	2	27
YAL012W	382	29	0	14
YAL012W	382	29	1	13
YAL012W	382	29	2	25
YAL012W	382	30	1	21
YAL012W	382	30	2	29
YAL012W	382	31	1	17
YAL012W	383	27	0	320
YAL012W	383	28	0	291
YAL012W	383	28	2	69
YAL012W	383	29	0	101
YAL012W	383	29	1	150
YAL012W	383	29	2	58
YAL012W	383	30	1	164
YAL012W	383	30	2	15
YAL012W	383	31	1	75
YAL012W	384	27	0	44
YAL012W	384	28	0	73
YAL012W	384	28	2	41
YAL012W	384	29	0	33
YAL012W	384	29	1	31
YAL012W	384	29	2	79
YAL012W	384	30	1	94
YAL012W	384	30	2	46
YAL012W	384	31	1	48
YAL012W	385	27	0	20
YAL012W	385	28	0	15
YAL012W	385	28	2	28
YAL012W	385	29	0	8
YAL012W	385	29	1	61
YAL012W	385	29	2	29
YAL012W	385	30	1	52
YAL012W	385	30	2	14
YAL012W	385	31	1	28
YAL012W	386	27	0	144
YAL012W	386	28	0	4
YAL012W	386	28	2	188
YAL012W	386	29	0	88
YAL012W	386	29	1	148
YAL012W	386	29	2	6
YAL012W	386	30	1	9
YAL012W	386	30	2	129
YAL012W	386	31	1	117
YAL012W	387	27	0	37
YAL012W	387	28	0	55
YAL012W	387	28	2	21
YAL012W	387	29	0	22
YAL012W	387	29	1	16
YAL012W	387	29	2	48
YAL012W	387	30	1	38
YAL012W	387	30	2	23
YAL012W	387	31	1	8
YAL012W	388	27	0	12
YAL012W	388	28	0	31
YAL012W	388	28	2	4
YAL012W	388	29	0	10
YAL012W	388	29	1	6
YAL012W	388	29	2	8
YAL012W	388	30	1	11
YAL012W	388	30	2	3
YAL012W	388	31	1	3
YAL012W	389	27	0	38
YAL012W	389	28	0	19
YAL012W	389	28	2	45
YAL012W	389	29	0	18
YAL012W	389	29	1	24
YAL012W	389	29	2	32
YAL012W	389	30	1	22
YAL012W	389	30	2	31
YAL012W	389	31	1	15
YAL012W	390	27	0	197
YAL012W	390	28	0	159
YAL012W	390	28	2	46
YAL012W	390	29	0	134
YAL012W	390	29	1	100
YAL012W	390	29	2	49
YAL012W	390	30	1	112
YAL012W	390	30	2	36
YAL012W	390	31	1	67
YAL012W	391	27	0	82
YAL012W	391	28	0	70
YAL012W	391	28	2	51
YAL012W	391	29	0	32
YAL012W	391	29	1	73
YAL012W	391	29	2	39
YAL012W	391	30	1	60
YAL012W	391	30	2	18
YAL012W	391	31	1	37
YAL012W	392	28	0	24
YAL012W	392	29	0	7
YAL012W	392	29	2	26
YAL012W	392	30	1	15
YAL012W	392	30	2	4
YAL012W	392	31	1	5
YAL012W	393	27	0	30
YAL012W	393	28	0	36
YAL012W	393	28	2	27
YAL012W	393	29	0	20
YAL012W	393	29	1	17
YAL012W	393	29	2	56
YAL012W	393	30	1	31
YAL012W	393	30	2	22
YAL012W	393	31	1	16
YAL012W	394	27	0	15
YAL012W	394	28	0	37
YAL012W	394	28	2	16
YAL012W	394	29	0	13
YAL012W	394	29	1	11
YAL012W	394	29	2	47
YAL012W	394	30	1	45
YAL012W	394	30	2	16
YAL012W	394	31	1	17
YAL035W	1	27	0	41
YAL035W	1	28	0	33
YAL035W	1	28	2	35
YAL035W	1	29	0	33
YAL035W	1	29	1	11
YAL035W	1	29	2	23
YAL035W	1	30	1	1
YAL035W	1	30	2	19
YAL035W	1	31	1	8
YAL035W	2	27	0	54
YAL035W	2	28	0	31
YAL035W	2	28	2	80
YAL035W	2	29	0	2
YAL035W	2	29	1	46
YAL035W	2	29	2	61
YAL035W	2	30	1	17
YAL035W	2	31	1	1
YAL035W	3	27	0	17
YAL035W	3	28	0	25
YAL035W	3	28	2	13
YAL035W	3	29	0	13
YAL035W	3	29	1	20
YAL035W	3	29	2	10
YAL035W	3	30	1	30
YAL035W	3	30	2	5
YAL035W	3	31	1	18
YAL035W	4	27	0	22
YAL035W	4	28	0	23
YAL035W	4	28	2	14
YAL035W	4	29	0	14
YAL035W	4	29	1	25
YAL035W	4	29	2	18
YAL035W	4	30	1	20
YAL035W	4	30	2	24
YAL035W	4	31	1	18
YAL035W	5	27	0	35
YAL035W	5	28	0	32
YAL035W	5	28	2	17
YAL035W	5	29	0	12
YAL035W	5	29	1	9
YAL035W	5	29	2	30
YAL035W	5	30	1	4
YAL035W	5	30	2	17
YAL035W	5	31	1	1
YAL035W	6	27	0	35
YAL035W	6	28	0	59
YAL035W	6	28	2	2
YAL035W	6	29	0	20
YAL035W	6	29	1	11
YAL035W	6	29	2	9
YAL035W	6	30	1	16
YAL035W	6	30	2	3
YAL035W	6	31	1	7
YAL035W	7	27	0	39
YAL035W	7	28	0	27
YAL035W	7	28	2	14
YAL035W	7	29	0	19
YAL035W	7	29	1	9
YAL035W	7	29	2	9
YAL035W	7	30	1	10
YAL035W	7	30	2	4
YAL035W	7	31	1	2
YAL035W	8	27	0	9
YAL035W	8	28	0	9
YAL035W	8	29	0	3
YAL035W	8	29	1	4
YAL035W	8	29	2	2
YAL035W	8	30	1	4
YAL035W	8	30	2	1
YAL035W	8	31	1	2
YAL035W	9	27	0	18
YAL035W	9	28	0	26
YAL035W	9	28	2	10
YAL035W	9	29	0	13
YAL035W	9	29	1	13
YAL035W	9	29	2	8
YAL035W	9	30	1	11
YAL035W	9	30	2	13
YAL035W	9	31	1	8
YAL035W	10	27	0	129
YAL035W	10	28	0	133
YAL035W	10	28	2	42
YAL035W	10	29	0	56
YAL035W	10	29	1	49
YAL035W	10	29	2	44
YAL035W	10	30	1	63
YAL035W	10	30	2	15
YAL035W	10	31	1	37
YAL035W	11	27	0	8
YAL035W	11	28	0	8
YAL035W	11	28	2	6
YAL035W	11	29	1	4
YAL035W	11	29	2	6
YAL035W	11	30	1	5
YAL035W	12	27	0	44
YAL035W	12	28	0	49
YAL035W	12	28	2	33
YAL035W	12	29	0	22
YAL035W	12	29	1	22
YAL035W	12	29	2	34
YAL035W	12	30	1	27
YAL035W	12	30	2	20
YAL035W	12	31	1	12
YAL035W	13	27	0	76
YAL035W	13	28	0	104
YAL035W	13	28	2	32
YAL035W	13	29	0	50
YAL035W	13	29	1	51
YAL035W	13	29	2	39
YAL035W	13	30	1	53
YAL035W	13	30	2	16
YAL035W	13	31	1	23
YAL035W	14	27	0	25
YAL035W	14	28	0	16
YAL035W	14	28	2	18
YAL035W	14	29	0	12
YAL035W	14	29	1	46
YAL035W	14	29	2	27
YAL035W	14	30	1	26
YAL035W	14	30	2	16
YAL035W	14	31	1	19
YAL035W	15	27	0	45
YAL035W	15	28	0	72
YAL035W	15	28	2	112
YAL035W	15	29	0	31
YAL035W	15	29	1	30
YAL035W	15	29	2	179
YAL035W	15	30	1	42
YAL035W	15	30	2	63
YAL035W	15	31	1	15
YAL035W	16	27	0	16
YAL035W	16	28	0	38
YAL035W	16	28	2	6
YAL035W	16	29	0	10
YAL035W	16	29	1	10
YAL035W	16	29	2	16
YAL035W	16	30	1	15
YAL035W	16	30	2	11
YAL035W	16	31	1	8
YAL035W	17	27	0	5
YAL035W	17	28	0	3
YAL035W	17	28	2	6
YAL035W	17	29	0	3
YAL035W	17	29	1	12
YAL035W	17	29	2	2
YAL035W	17	30	1	9
YAL035W	17	30	2	1
YAL035W	17	31	1	9
YAL035W	18	27	0	20
YAL035W	18	28	0	20
YAL035W	18	28	2	18
YAL035W	18	29	0	16
YAL035W	18	29	1	36
YAL035W	18	29	2	27
YAL035W	18	30	1	39
YAL035W	18	30	2	14
YAL035W	18	31	1	27
YAL035W	19	27	0	15
YAL035W	19	28	0	5
YAL035W	19	28	2	12
YAL035W	19	29	0	4
YAL035W	19	29	1	4
YAL035W	19	29	2	4
YAL035W	19	30	1	4
YAL035W	19	30	2	2
YAL035W	19	31	1	2
YAL035W	20	27	0	17
YAL035W	20	28	0	17
YAL035W	20	28	2	13
YAL035W	20	29	0	13
YAL035W	20	29	1	44
YAL035W	20	29	2	13
YAL035W	20	30	1	39
YAL035W	20	30	2	4
YAL035W	20	31	1	21
YAL035W	21	27	0	3
YAL035W	21	28	0	1
YAL035W	21	28	2	1
YAL035W	21	29	0	3
YAL035W	21	29	2	2
YAL035W	21	30	1	2
YAL035W	21	30	2	1
YAL035W	21	31	1	2
YAL035W	22	27	0	3
YAL035W	22	28	0	4
YAL035W	22	28	2	8
YAL035W	22	29	2	9
YAL035W	22	30	1	8
YAL035W	22	30	2	6
YAL035W	22	31	1	2
YAL035W	23	27	0	25
YAL035W	23	28	0	30
YAL035W	23	28	2	36
YAL035W	23	29	0	30
YAL035W	23	29	1	65
YAL035W	23	29	2	42
YAL035W	23	30	1	69
YAL035W	23	30	2	21
YAL035W	23	31	1	50
YAL035W	24	27	0	3
YAL035W	24	28	0	3
YAL035W	24	28	2	8
YAL035W	24	29	0	6
YAL035W	24	29	2	4
YAL035W	24	30	1	2
YAL035W	24	30	2	16
YAL035W	24	31	1	6
YAL035W	25	27	0	11
YAL035W	25	28	0	15
YAL035W	25	28	2	18
YAL035W	25	29	0	5
YAL035W	25	29	1	17
YAL035W	25	29	2	26
YAL035W	25	30	1	15
YAL035W	25	30	2	11
YAL035W	25	31	1	8
YAL035W	26	27	0	19
YAL035W	26	28	0	18
YAL035W	26	28	2	18
YAL035W	26	29	0	9
YAL035W	26	29	1	41
YAL035W	26	29	2	14
YAL035W	26	30	1	18
YAL035W	26	30	2	4
YAL035W	26	31	1	16
YAL035W	27	27	0	7
YAL035W	27	28	0	6
YAL035W	27	28	2	8
YAL035W	27	29	0	7
YAL035W	27	29	1	15
YAL035W	27	29	2	12
YAL035W	27	30	1	12
YAL035W	27	30	2	3
YAL035W	27	31	1	3
YAL035W	28	27	0	18
YAL035W	28	28	0	22
YAL035W	28	28	2	15
YAL035W	28	29	0	16
YAL035W	28	29	1	8
YAL035W	28	29	2	37
YAL035W	28	30	1	20
YAL035W	28	30	2	21
YAL035W	28	31	1	11
YAL035W	29	28	0	8
YAL035W	29	28	2	1
YAL035W	29	29	0	4
YAL035W	29	29	1	3
YAL035W	29	29	2	2
YAL035W	29	30	1	2
YAL035W	30	27	0	33
YAL035W	30	28	0	38
YAL035W	30	28	2	39
YAL035W	30	29	0	19
YAL035W	30	29	1	96
YAL035W	30	29	2	42
YAL035W	30	30	1	134
YAL035W	30	30	2	30
YAL035W	30	31	1	81
YAL035W	31	27	0	18
YAL035W	31	28	0	24
YAL035W	31	28	2	36
YAL035W	31	29	0	15
YAL035W	31	29	1	31
YAL035W	31	29	2	27
YAL035W	31	30	1	17
YAL035W	31	30	2	22
YAL035W	31	31	1	16
YAL035W	32	27	0	15
YAL035W	32	28	0	39
YAL035W	32	28	2	7
YAL035W	32	29	0	10
YAL035W	32	29	1	3
YAL035W	32	29	2	13
YAL035W	32	30	1	8
YAL035W	32	30	2	4
YAL035W	32	31	1	3
YAL035W	33	27	0	43
YAL035W	33	28	0	47
YAL035W	33	28	2	21
YAL035W	33	29	0	34
YAL035W	33	29	1	28
YAL035W	33	29	2	26
YAL035W	33	30	1	28
YAL035W	33	30	2	21
YAL035W	33	31	1	33
YAL035W	34	27	0	5
YAL035W	34	28	0	1
YAL035W	34	28	2	2
YAL035W	34	29	0	8
YAL035W	34	29	1	1
YAL035W	34	29	2	4
YAL035W	34	30	1	1
YAL035W	34	30	2	3
YAL035W	34	31	1	2
YAL035W	35	27	0	128
YAL035W	35	28	0	145
YAL035W	35	28	2	26
YAL035W	35	29	0	98
YAL035W	35	29	1	24
YAL035W	35	29	2	35
YAL035W	35	30	1	43
YAL035W	35	30	2	23
YAL035W	35	31	1	28
YAL035W	36	27	0	17
YAL035W	36	28	0	42
YAL035W	36	28	2	5
YAL035W	36	29	0	28
YAL035W	36	29	1	5
YAL035W	36	29	2	21
YAL035W	36	30	1	9
YAL035W	36	30	2	16
YAL035W	36	31	1	7
YAL035W	37	27	0	203
YAL035W	37	28	0	216
YAL035W	37	28	2	57
YAL035W	37	29	0	114
YAL035W	37	29	1	27
YAL035W	37	29	2	58
YAL035W	37	30	1	22
YAL035W	37	30	2	37
YAL035W	37	31	1	18
YAL035W	38	27	0	45
YAL035W	38	28	0	119
YAL035W	38	28	2	36
YAL035W	38	29	0	26
YAL035W	38	29	1	13
YAL035W	38	29	2	102
YAL035W	38	30	1	45
YAL035W	38	30	2	37
YAL035W	38	31	1	15
YAL035W	39	27	0	105
YAL035W	39	28	0	90
YAL035W	39	28	2	65
YAL035W	39	29	1	43
YAL035W	39	29	2	60
YAL035W	39	30	1	38
YAL035W	39	30	2	1
YAL035W	40	27	0	61
YAL035W	40	28	0	27
YAL035W	40	28	2	53
YAL035W	40	29	0	46
YAL035W	40	29	1	36
YAL035W	40	29	2	29
YAL035W	40	30	1	28
YAL035W	40	30	2	38
YAL035W	40	31	1	40
YAL035W	41	27	0	24
YAL035W	41	28	0	26
YAL035W	41	28	2	63
YAL035W	41	29	0	17
YAL035W	41	29	1	27
YAL035W	41	29	2	46
YAL035W	41	30	1	22
YAL035W	41	30	2	29
YAL035W	41	31	1	14
YAL035W	42	27	0	20
YAL035W	42	28	0	11
YAL035W	42	28	2	19
YAL035W	42	29	0	25
YAL035W	42	29	1	10
YAL035W	42	29	2	16
YAL035W	42	30	1	11
YAL035W	42	30	2	14
YAL035W	42	31	1	19
YAL035W	43	27	0	22
YAL035W	43	28	0	53
YAL035W	43	28	2	11
YAL035W	43	29	0	18
YAL035W	43	29	1	8
YAL035W	43	29	2	23
YAL035W	43	30	1	19
YAL035W	43	30	2	7
YAL035W	43	31	1	4
YAL035W	44	27	0	6
YAL035W	44	28	0	8
YAL035W	44	28	2	3
YAL035W	44	29	0	4
YAL035W	44	29	1	4
YAL035W	44	29	2	5
YAL035W	44	30	1	5
YAL035W	44	30	2	7
YAL035W	45	27	0	2
YAL035W	45	28	0	5
YAL035W	45	28	2	10
YAL035W	45	29	0	3
YAL035W	45	29	1	5
YAL035W	45	29	2	14
YAL035W	45	30	1	10
YAL035W	45	30	2	8
YAL035W	45	31	1	5
YAL035W	46	27	0	29
YAL035W	46	28	0	45
YAL035W	46	28	2	21
YAL035W	46	29	0	30
YAL035W	46	29	1	24
YAL035W	46	29	2	33
YAL035W	46	30	1	20
YAL035W	46	30	2	14
YAL035W	46	31	1	10
YAL035W	47	27	0	8
YAL035W	47	28	0	8
YAL035W	47	28	2	16
YAL035W	47	29	0	8
YAL035W	47	29	1	10
YAL035W	47	29	2	8
YAL035W	47	30	1	7
YAL035W	47	30	2	11
YAL035W	47	31	1	9
YAL035W	48	27	0	41
YAL035W	48	28	0	60
YAL035W	48	28	2	46
YAL035W	48	29	0	20
YAL035W	48	29	1	85
YAL035W	48	29	2	54
YAL035W	48	30	1	119
YAL035W	48	30	2	24
YAL035W	48	31	1	86
YAL035W	49	27	0	69
YAL035W	49	28	0	99
YAL035W	49	28	2	22
YAL035W	49	29	0	2
YAL035W	49	29	1	32
YAL035W	49	29	2	26
YAL035W	49	30	1	54
YAL035W	49	31	1	2
YAL035W	50	27	0	101
YAL035W	50	28	0	193
YAL035W	50	28	2	32
YAL035W	50	29	0	130
YAL035W	50	29	1	28
YAL035W	50	29	2	56
YAL035W	50	30	1	56
YAL035W	50	30	2	31
YAL035W	50	31	1	35
YAL035W	51	27	0	47
YAL035W	51	28	0	40
YAL035W	51	28	2	24
YAL035W	51	29	0	18
YAL035W	51	29	1	36
YAL035W	51	29	2	25
YAL035W	51	30	1	41
YAL035W	51	30	2	17
YAL035W	51	31	1	18
YAL035W	52	27	0	7
YAL035W	52	28	0	6
YAL035W	52	28	2	8
YAL035W	52	29	1	2
YAL035W	52	29	2	6
YAL035W	52	30	1	2
YAL035W	53	27	0	23
YAL035W	53	28	0	28
YAL035W	53	28	2	17
YAL035W	53	29	0	23
YAL035W	53	29	1	18
YAL035W	53	29	2	22
YAL035W	53	30	1	13
YAL035W	53	30	2	20
YAL035W	53	31	1	12
YAL035W	54	27	0	55
YAL035W	54	28	0	30
YAL035W	54	28	2	35
YAL035W	54	29	0	23
YAL035W	54	29	1	16
YAL035W	54	29	2	23
YAL035W	54	30	1	12
YAL035W	54	30	2	20
YAL035W	54	31	1	9
YAL035W	55	27	0	4
YAL035W	55	28	0	14
YAL035W	55	28	2	6
YAL035W	55	29	1	1
YAL035W	55	29	2	6
YAL035W	55	30	1	3
YAL035W	56	27	0	65
YAL035W	56	28	0	74
YAL035W	56	28	2	40
YAL035W	56	29	0	51
YAL035W	56	29	1	26
YAL035W	56	29	2	61
YAL035W	56	30	1	44
YAL035W	56	30	2	31
YAL035W	56	31	1	25
YAL035W	57	27	0	9
YAL035W	57	28	0	4
YAL035W	57	28	2	5
YAL035W	57	29	0	1
YAL035W	57	29	1	3
YAL035W	57	29	2	2
YAL035W	57	30	1	5
YAL035W	57	30	2	2
YAL035W	57	31	1	2
YAL035W	58	29	2	1
YAL035W	59	27	0	4
YAL035W	59	28	0	6
YAL035W	59	28	2	14
YAL035W	59	29	0	6
YAL035W	59	29	1	7
YAL035W	59	29	2	13
YAL035W	59	30	1	7
YAL035W	59	30	2	10
YAL035W	59	31	1	5
YAL035W	60	27	0	60
YAL035W	60	28	0	72
YAL035W	60	28	2	36
YAL035W	60	29	0	39
YAL035W	60	29	1	23
YAL035W	60	29	2	50
YAL035W	60	30	1	35
YAL035W	60	30	2	23
YAL035W	60	31	1	11
YAL035W	61	27	0	5
YAL035W	61	28	0	11
YAL035W	61	28	2	8
YAL035W	61	29	0	8
YAL035W	61	29	1	7
YAL035W	61	29	2	8
YAL035W	61	30	1	9
YAL035W	61	30	2	7
YAL035W	61	31	1	4
YAL035W	62	27	0	1
YAL035W	62	28	0	2
YAL035W	62	28	2	2
YAL035W	62	29	0	4
YAL035W	62	29	1	3
YAL035W	62	29	2	1
YAL035W	62	30	1	1
YAL035W	62	31	1	2
YAL035W	63	27	0	40
YAL035W	63	28	0	1
YAL035W	63	28	2	9
YAL035W	63	29	0	34
YAL035W	63	29	1	17
YAL035W	63	29	2	1
YAL035W	63	30	1	1
YAL035W	63	30	2	3
YAL035W	63	31	1	9
YAL035W	64	27	0	2
YAL035W	64	28	0	1
YAL035W	64	28	2	6
YAL035W	64	29	0	2
YAL035W	64	29	1	1
YAL035W	64	29	2	1
YAL035W	64	30	1	2
YAL035W	64	30	2	2
YAL035W	64	31	1	1
YAL035W	65	28	0	2
YAL035W	65	28	2	7
YAL035W	65	29	0	2
YAL035W	65	29	1	6
YAL035W	65	29	2	12
YAL035W	65	30	1	6
YAL035W	65	30	2	8
YAL035W	65	31	1	2
YAL035W	66	27	0	6
YAL035W	66	28	0	3
YAL035W	66	28	2	5
YAL035W	66	29	0	6
YAL035W	66	29	1	3
YAL035W	66	29	2	5
YAL035W	66	30	1	2
YAL035W	66	30	2	3
YAL035W	66	31	1	5
YAL035W	67	27	0	19
YAL035W	67	28	0	19
YAL035W	67	28	2	37
YAL035W	67	29	0	12
YAL035W	67	29	1	83
YAL035W	67	29	2	30
YAL035W	67	30	1	60
YAL035W	67	30	2	14
YAL035W	67	31	1	32
YAL035W	68	27	0	56
YAL035W	68	28	0	51
YAL035W	68	28	2	17
YAL035W	68	29	0	32
YAL035W	68	29	1	33
YAL035W	68	29	2	12
YAL035W	68	30	1	27
YAL035W	68	30	2	7
YAL035W	68	31	1	14
YAL035W	69	27	0	131
YAL035W	69	28	0	153
YAL035W	69	28	2	44
YAL035W	69	29	0	48
YAL035W	69	29	1	27
YAL035W	69	29	2	55
YAL035W	69	30	1	19
YAL035W	69	30	2	16
YAL035W	69	31	1	10
YAL035W	70	27	0	74
YAL035W	70	28	0	138
YAL035W	70	28	2	12
YAL035W	70	29	0	72
YAL035W	70	29	1	12
YAL035W	70	29	2	22
YAL035W	70	30	1	20
YAL035W	70	30	2	10
YAL035W	70	31	1	15
YAL035W	71	27	0	14
YAL035W	71	28	0	15
YAL035W	71	28	2	13
YAL035W	71	29	0	14
YAL035W	71	29	1	19
YAL035W	71	29	2	12
YAL035W	71	30	1	22
YAL035W	71	30	2	7
YAL035W	71	31	1	11
YAL035W	72	27	0	49
YAL035W	72	28	0	32
YAL035W	72	28	2	13
YAL035W	72	29	0	21
YAL035W	72	29	1	14
YAL035W	72	29	2	5
YAL035W	72	30	1	7
YAL035W	72	30	2	10
YAL035W	72	31	1	6
YAL035W	73	27	0	20
YAL035W	73	28	0	21
YAL035W	73	28	2	12
YAL035W	73	29	0	14
YAL035W	73	29	1	20
YAL035W	73	29	2	21
YAL035W	73	30	1	10
YAL035W	73	30	2	13
YAL035W	73	31	1	18
YAL035W	74	27	0	33
YAL035W	74	28	0	28
YAL035W	74	28	2	28
YAL035W	74	29	0	18
YAL035W	74	29	1	11
YAL035W	74	29	2	23
YAL035W	74	30	1	9
YAL035W	74	30	2	42
YAL035W	74	31	1	8
YAL035W	75	27	0	24
YAL035W	75	28	0	51
YAL035W	75	28	2	7
YAL035W	75	29	0	4
YAL035W	75	29	1	6
YAL035W	75	29	2	12
YAL035W	75	30	1	17
YAL035W	76	27	0	37
YAL035W	76	28	0	72
YAL035W	76	28	2	15
YAL035W	76	29	0	12
YAL035W	76	29	1	16
YAL035W	76	29	2	19
YAL035W	76	30	1	36
YAL035W	76	30	2	7
YAL035W	76	31	1	7
YAL035W	78	27	0	2
YAL035W	78	28	2	1
YAL035W	78	29	0	1
YAL035W	78	30	2	1
YAL035W	79	27	0	9
YAL035W	79	28	0	20
YAL035W	79	28	2	25
YAL035W	79	29	0	4
YAL035W	79	29	1	10
YAL035W	79	29	2	22
YAL035W	79	30	1	17
YAL035W	79	30	2	11
YAL035W	79	31	1	9
YAL035W	80	27	0	83
YAL035W	80	28	0	69
YAL035W	80	28	2	58
YAL035W	80	29	0	54
YAL035W	80	29	1	34
YAL035W	80	29	2	45
YAL035W	80	30	1	28
YAL035W	80	30	2	36
YAL035W	80	31	1	26
YAL035W	81	27	0	56
YAL035W	81	28	0	39
YAL035W	81	28	2	18
YAL035W	81	29	1	20
YAL035W	81	29	2	7
YAL035W	81	30	1	10
YAL035W	82	27	0	48
YAL035W	82	28	0	22
YAL035W	82	28	2	10
YAL035W	82	29	0	32
YAL035W	82	29	1	28
YAL035W	82	29	2	18
YAL035W	82	30	1	22
YAL035W	82	30	2	10
YAL035W	82	31	1	16
YAL035W	83	27	0	52
YAL035W	83	28	0	27
YAL035W	83	28	2	9
YAL035W	83	29	0	28
YAL035W	83	29	1	8
YAL035W	83	29	2	10
YAL035W	83	30	1	4
YAL035W	83	30	2	5
YAL035W	83	31	1	5
YAL035W	84	27	0	10
YAL035W	84	28	0	17
YAL035W	84	28	2	19
YAL035W	84	29	0	8
YAL035W	84	29	1	8
YAL035W	84	29	2	10
YAL035W	84	30	1	8
YAL035W	84	30	2	13
YAL035W	84	31	1	6
YAL035W	85	27	0	10
YAL035W	85	28	0	2
YAL035W	85	28	2	16
YAL035W	85	29	0	18
YAL035W	85	29	1	21
YAL035W	85	29	2	3
YAL035W	85	30	2	19
YAL035W	85	31	1	9
YAL035W	86	27	0	33
YAL035W	86	28	0	40
YAL035W	86	28	2	5
YAL035W	86	29	0	17
YAL035W	86	29	1	23
YAL035W	86	29	2	6
YAL035W	86	30	1	18
YAL035W	86	30	2	7
YAL035W	86	31	1	14
YAL035W	87	27	0	56
YAL035W	87	28	0	48
YAL035W	87	28	2	26
YAL035W	87	29	0	33
YAL035W	87	29	1	25
YAL035W	87	29	2	13
YAL035W	87	30	1	35
YAL035W	87	30	2	11
YAL035W	87	31	1	24
YAL035W	88	27	0	15
YAL035W	88	28	0	11
YAL035W	88	28	2	13
YAL035W	88	29	0	8
YAL035W	88	29	1	9
YAL035W	88	29	2	3
YAL035W	88	30	1	21
YAL035W	88	30	2	6
YAL035W	88	31	1	7
YAL035W	89	27	0	22
YAL035W	89	28	0	28
YAL035W	89	28	2	21
YAL035W	89	29	0	11
YAL035W	89	29	1	47
YAL035W	89	29	2	25
YAL035W	89	30	1	72
YAL035W	89	30	2	12
YAL035W	89	31	1	37
YAL035W	90	27	0	8
YAL035W	90	28	0	6
YAL035W	90	28	2	4
YAL035W	90	29	0	11
YAL035W	90	29	1	2
YAL035W	90	29	2	7
YAL035W	90	30	1	6
YAL035W	90	30	2	4
YAL035W	90	31	1	1
YAL035W	91	27	0	64
YAL035W	91	28	0	90
YAL035W	91	28	2	23
YAL035W	91	29	0	43
YAL035W	91	29	1	34
YAL035W	91	29	2	31
YAL035W	91	30	1	29
YAL035W	91	30	2	14
YAL035W	91	31	1	13
YAL035W	92	27	0	111
YAL035W	92	28	0	84
YAL035W	92	28	2	25
YAL035W	92	29	0	60
YAL035W	92	29	1	31
YAL035W	92	29	2	4
YAL035W	92	30	1	17
YAL035W	92	30	2	11
YAL035W	92	31	1	9
YAL035W	93	27	0	26
YAL035W	93	28	0	27
YAL035W	93	28	2	47
YAL035W	93	29	0	12
YAL035W	93	29	1	12
YAL035W	93	29	2	62
YAL035W	93	30	1	15
YAL035W	93	30	2	21
YAL035W	93	31	1	4
YAL035W	94	27	0	29
YAL035W	94	28	0	31
YAL035W	94	28	2	31
YAL035W	94	29	0	18
YAL035W	94	29	1	11
YAL035W	94	29	2	40
YAL035W	94	30	1	13
YAL035W	94	30	2	24
YAL035W	94	31	1	7
YAL035W	95	27	0	68
YAL035W	95	28	0	90
YAL035W	95	28	2	25
YAL035W	95	29	0	59
YAL035W	95	29	1	21
YAL035W	95	29	2	29
YAL035W	95	30	1	25
YAL035W	95	30	2	20
YAL035W	95	31	1	16
YAL035W	96	27	0	30
YAL035W	96	28	0	58
YAL035W	96	28	2	23
YAL035W	96	29	0	17
YAL035W	96	29	1	34
YAL035W	96	29	2	34
YAL035W	96	30	1	49
YAL035W	96	30	2	10
YAL035W	96	31	1	24
YAL035W	97	27	0	23
YAL035W	97	28	0	23
YAL035W	97	28	2	7
YAL035W	97	29	0	14
YAL035W	97	29	1	14
YAL035W	97	29	2	11
YAL035W	97	30	1	8
YAL035W	97	30	2	5
YAL035W	97	31	1	6
YAL035W	98	27	0	16
YAL035W	98	28	0	23
YAL035W	98	28	2	5
YAL035W	98	29	0	6
YAL035W	98	29	1	21
YAL035W	98	29	2	12
YAL035W	98	30	1	19
YAL035W	98	30	2	3
YAL035W	98	31	1	7
YAL035W	99	27	0	32
YAL035W	99	28	0	32
YAL035W	99	28	2	35
YAL035W	99	29	0	31
YAL035W	99	29	1	30
YAL035W	99	29	2	20
YAL035W	99	30	1	22
YAL035W	99	30	2	16
YAL035W	99	31	1	12
YAL035W	100	27	0	11
YAL035W	100	28	0	12
YAL035W	100	28	2	8
YAL035W	100	29	0	4
YAL035W	100	29	1	8
YAL035W	100	29	2	5
YAL035W	100	30	1	11
YAL035W	100	30	2	3
YAL035W	100	31	1	2
YAL035W	101	27	0	49
YAL035W	101	28	0	41
YAL035W	101	28	2	19
YAL035W	101	29	0	21
YAL035W	101	29	1	33
YAL035W	101	29	2	14
YAL035W	101	30	1	22
YAL035W	101	30	2	11
YAL035W	101	31	1	19
YAL035W	102	27	0	31
YAL035W	102	28	0	26
YAL035W	102	28	2	22
YAL035W	102	29	0	16
YAL035W	102	29	1	37
YAL035W	102	29	2	13
YAL035W	102	30	1	38
YAL035W	102	30	2	9
YAL035W	102	31	1	15
YAL035W	103	27	0	45
YAL035W	103	28	0	37
YAL035W	103	28	2	40
YAL035W	103	29	0	28
YAL035W	103	29	1	23
YAL035W	103	29	2	19
YAL035W	103	30	1	23
YAL035W	103	30	2	15
YAL035W	103	31	1	12
YAL035W	104	27	0	66
YAL035W	104	28	0	115
