transcript	cod_idx	length	frame	cts
YAL028W	49	29	2	1
YAL028W	50	28	0	1
YAL028W	50	30	1	1
YAL028W	52	27	0	3
YAL028W	52	28	2	1
YAL028W	52	29	0	3
YAL028W	52	29	1	2
YAL028W	52	29	2	2
YAL028W	52	30	1	1
YAL028W	52	30	2	1
YAL028W	53	27	0	1
YAL028W	53	28	0	2
YAL028W	53	28	2	1
YAL028W	53	29	0	2
YAL028W	53	29	2	1
YAL028W	53	30	1	1
YAL028W	53	31	1	5
YAL028W	54	27	0	8
YAL028W	54	28	0	5
YAL028W	54	28	2	5
YAL028W	54	29	0	5
YAL028W	54	29	1	1
YAL028W	54	29	2	4
YAL028W	54	30	1	3
YAL028W	54	30	2	5
YAL028W	54	31	1	3
YAL028W	55	27	0	18
YAL028W	55	28	0	26
YAL028W	55	28	2	1
YAL028W	55	29	0	8
YAL028W	55	29	1	3
YAL028W	55	29	2	1
YAL028W	55	30	1	6
YAL028W	55	30	2	3
YAL028W	56	27	0	2
YAL028W	56	28	2	5
YAL028W	56	29	1	1
YAL028W	56	29	2	3
YAL028W	56	30	1	1
YAL028W	58	27	0	41
YAL028W	58	28	0	29
YAL028W	58	28	2	9
YAL028W	58	29	0	13
YAL028W	58	29	1	10
YAL028W	58	29	2	8
YAL028W	58	30	1	3
YAL028W	58	30	2	8
YAL028W	58	31	1	5
YAL028W	59	27	0	8
YAL028W	59	28	0	12
YAL028W	59	28	2	5
YAL028W	59	29	0	2
YAL028W	59	29	1	7
YAL028W	59	29	2	7
YAL028W	59	30	1	4
YAL028W	59	30	2	1
YAL028W	59	31	1	4
YAL028W	60	27	0	1
YAL028W	60	28	0	3
YAL028W	60	28	2	2
YAL028W	60	29	0	3
YAL028W	60	29	1	1
YAL028W	60	29	2	1
YAL028W	60	30	1	2
YAL028W	60	30	2	1
YAL028W	60	31	1	2
YAL028W	61	27	0	1
YAL028W	61	28	2	1
YAL028W	62	29	2	1
YAL028W	62	30	1	1
YAL028W	62	30	2	1
YAL028W	63	27	0	1
YAL028W	63	28	0	2
YAL028W	63	28	2	1
YAL028W	63	29	0	1
YAL028W	63	29	2	3
YAL028W	63	30	1	1
YAL028W	63	30	2	2
YAL028W	63	31	1	1
YAL028W	64	27	0	4
YAL028W	64	28	0	6
YAL028W	64	28	2	3
YAL028W	64	29	0	1
YAL028W	64	29	1	1
YAL028W	64	29	2	9
YAL028W	64	30	1	3
YAL028W	64	30	2	4
YAL028W	64	31	1	2
YAL028W	65	29	1	1
YAL028W	65	29	2	2
YAL028W	65	30	1	1
YAL028W	66	27	0	2
YAL028W	66	30	1	1
YAL028W	66	31	1	1
YAL028W	67	27	0	2
YAL028W	67	28	0	1
YAL028W	67	29	1	1
YAL028W	67	29	2	1
YAL028W	67	30	1	1
YAL028W	67	31	1	1
YAL028W	68	27	0	3
YAL028W	68	28	0	5
YAL028W	68	28	2	7
YAL028W	68	29	0	1
YAL028W	68	29	1	1
YAL028W	68	29	2	9
YAL028W	68	30	1	6
YAL028W	68	30	2	5
YAL028W	68	31	1	1
YAL028W	69	27	0	1
YAL028W	69	28	0	3
YAL028W	69	28	2	1
YAL028W	69	29	0	1
YAL028W	69	29	1	2
YAL028W	69	29	2	1
YAL028W	69	30	1	1
YAL028W	70	27	0	3
YAL028W	70	28	0	4
YAL028W	70	28	2	1
YAL028W	70	29	0	1
YAL028W	70	29	1	2
YAL028W	70	29	2	1
YAL028W	70	30	2	2
YAL028W	71	27	0	2
YAL028W	71	28	2	5
YAL028W	71	29	0	1
YAL028W	71	29	1	7
YAL028W	71	29	2	1
YAL028W	71	30	1	5
YAL028W	72	27	0	2
YAL028W	72	28	0	2
YAL028W	72	28	2	1
YAL028W	72	29	0	2
YAL028W	72	29	1	2
YAL028W	72	30	1	1
YAL028W	73	27	0	7
YAL028W	73	28	0	12
YAL028W	73	28	2	4
YAL028W	73	29	1	2
YAL028W	73	29	2	3
YAL028W	73	30	1	6
YAL028W	74	27	0	5
YAL028W	74	28	0	7
YAL028W	74	28	2	13
YAL028W	74	29	0	3
YAL028W	74	29	1	1
YAL028W	74	29	2	15
YAL028W	74	30	1	2
YAL028W	74	30	2	8
YAL028W	74	31	1	3
YAL028W	75	27	0	2
YAL028W	75	28	2	4
YAL028W	75	29	0	2
YAL028W	75	29	1	1
YAL028W	75	29	2	7
YAL028W	75	30	1	1
YAL028W	75	30	2	5
YAL028W	76	27	0	1
YAL028W	76	28	0	2
YAL028W	76	28	2	2
YAL028W	76	29	0	1
YAL028W	76	29	1	5
YAL028W	76	29	2	1
YAL028W	76	30	1	3
YAL028W	76	31	1	1
YAL028W	77	27	0	1
YAL028W	77	28	0	6
YAL028W	77	28	2	2
YAL028W	77	29	0	1
YAL028W	77	29	2	1
YAL028W	77	30	1	1
YAL028W	77	31	1	1
YAL028W	78	27	0	1
YAL028W	78	28	0	3
YAL028W	78	28	2	1
YAL028W	78	30	1	1
YAL028W	79	27	0	6
YAL028W	79	28	0	5
YAL028W	79	28	2	3
YAL028W	79	29	0	5
YAL028W	79	29	1	4
YAL028W	79	29	2	6
YAL028W	79	30	1	3
YAL028W	79	30	2	3
YAL028W	79	31	1	5
YAL028W	80	27	0	3
YAL028W	80	28	0	1
YAL028W	80	28	2	1
YAL028W	80	29	0	2
YAL028W	80	29	1	2
YAL028W	80	29	2	1
YAL028W	80	30	1	1
YAL028W	80	30	2	1
YAL028W	80	31	1	1
YAL028W	81	27	0	5
YAL028W	81	28	0	1
YAL028W	81	28	2	8
YAL028W	81	29	1	2
YAL028W	81	29	2	4
YAL028W	81	30	1	1
YAL028W	81	30	2	6
YAL028W	82	27	0	3
YAL028W	82	28	0	1
YAL028W	82	28	2	3
YAL028W	82	29	1	9
YAL028W	82	29	2	2
YAL028W	82	30	1	2
YAL028W	83	27	0	1
YAL028W	83	28	0	1
YAL028W	83	28	2	1
YAL028W	83	29	0	1
YAL028W	83	30	2	1
YAL028W	84	27	0	1
YAL028W	84	28	0	1
YAL028W	84	29	0	1
YAL028W	84	29	1	1
YAL028W	84	29	2	3
YAL028W	84	30	2	4
YAL028W	84	31	1	1
YAL028W	85	27	0	4
YAL028W	85	28	0	2
YAL028W	85	28	2	2
YAL028W	85	29	0	1
YAL028W	85	29	1	1
YAL028W	85	29	2	8
YAL028W	85	30	1	2
YAL028W	85	30	2	2
YAL028W	85	31	1	5
YAL028W	86	27	0	3
YAL028W	86	28	0	5
YAL028W	86	28	2	3
YAL028W	86	29	0	2
YAL028W	86	29	1	3
YAL028W	86	29	2	6
YAL028W	86	30	1	7
YAL028W	86	30	2	1
YAL028W	86	31	1	2
YAL028W	87	27	0	1
YAL028W	87	28	0	5
YAL028W	87	28	2	6
YAL028W	87	29	0	5
YAL028W	87	29	1	4
YAL028W	87	29	2	11
YAL028W	87	30	1	9
YAL028W	87	30	2	6
YAL028W	87	31	1	6
YAL028W	88	27	0	4
YAL028W	88	28	2	2
YAL028W	88	29	0	5
YAL028W	88	29	1	3
YAL028W	88	29	2	1
YAL028W	88	30	1	3
YAL028W	88	30	2	2
YAL028W	88	31	1	2
YAL028W	89	27	0	1
YAL028W	89	28	0	6
YAL028W	89	28	2	1
YAL028W	89	29	0	5
YAL028W	89	29	1	1
YAL028W	89	29	2	5
YAL028W	89	30	2	3
YAL028W	90	27	0	4
YAL028W	90	28	0	11
YAL028W	90	28	2	8
YAL028W	90	29	1	1
YAL028W	90	29	2	12
YAL028W	90	30	1	5
YAL028W	90	30	2	3
YAL028W	92	29	2	1
YAL028W	93	27	0	15
YAL028W	93	28	0	15
YAL028W	93	28	2	9
YAL028W	93	29	0	8
YAL028W	93	29	1	6
YAL028W	93	29	2	23
YAL028W	93	30	1	5
YAL028W	93	30	2	5
YAL028W	93	31	1	7
YAL028W	94	27	0	2
YAL028W	94	28	0	1
YAL028W	94	28	2	2
YAL028W	94	29	0	2
YAL028W	94	29	1	2
YAL028W	94	29	2	2
YAL028W	94	30	1	6
YAL028W	94	30	2	7
YAL028W	94	31	1	3
YAL028W	95	27	0	2
YAL028W	95	28	0	2
YAL028W	95	28	2	8
YAL028W	95	29	0	2
YAL028W	95	29	1	3
YAL028W	95	29	2	5
YAL028W	95	30	2	3
YAL028W	96	27	0	4
YAL028W	96	28	0	11
YAL028W	96	28	2	11
YAL028W	96	29	0	11
YAL028W	96	29	1	1
YAL028W	96	29	2	5
YAL028W	96	30	1	7
YAL028W	96	30	2	5
YAL028W	96	31	1	7
YAL028W	97	27	0	1
YAL028W	97	28	0	1
YAL028W	97	29	0	2
YAL028W	97	29	2	1
YAL028W	98	28	0	2
YAL028W	98	29	0	1
YAL028W	98	29	2	1
YAL028W	99	27	0	5
YAL028W	99	28	0	4
YAL028W	99	28	2	2
YAL028W	99	29	0	1
YAL028W	99	29	1	1
YAL028W	99	29	2	6
YAL028W	99	30	1	5
YAL028W	99	30	2	6
YAL028W	99	31	1	2
YAL028W	100	27	0	2
YAL028W	100	28	0	1
YAL028W	100	30	1	2
YAL028W	100	31	1	3
YAL028W	101	27	0	22
YAL028W	101	28	0	21
YAL028W	101	28	2	7
YAL028W	101	29	0	16
YAL028W	101	29	1	12
YAL028W	101	29	2	7
YAL028W	101	30	1	3
YAL028W	101	30	2	2
YAL028W	101	31	1	6
YAL028W	102	27	0	11
YAL028W	102	28	0	5
YAL028W	102	28	2	1
YAL028W	102	29	0	5
YAL028W	102	29	2	1
YAL028W	102	30	2	1
YAL028W	103	27	0	1
YAL028W	103	28	2	1
YAL028W	103	30	1	1
YAL028W	104	27	0	19
YAL028W	104	28	0	18
YAL028W	104	28	2	5
YAL028W	104	29	0	4
YAL028W	104	29	1	6
YAL028W	104	29	2	10
YAL028W	104	30	1	6
YAL028W	104	30	2	3
YAL028W	104	31	1	2
YAL028W	105	27	0	6
YAL028W	105	28	0	9
YAL028W	105	28	2	1
YAL028W	105	29	0	4
YAL028W	105	29	1	1
YAL028W	105	29	2	2
YAL028W	105	30	2	1
YAL028W	105	31	1	1
YAL028W	106	27	0	1
YAL028W	106	28	0	2
YAL028W	106	28	2	1
YAL028W	106	29	0	1
YAL028W	106	29	1	1
YAL028W	106	29	2	1
YAL028W	106	30	1	1
YAL028W	106	31	1	1
YAL028W	107	27	0	1
YAL028W	107	28	0	9
YAL028W	107	28	2	1
YAL028W	107	29	0	2
YAL028W	107	29	1	1
YAL028W	107	29	2	3
YAL028W	107	30	1	3
YAL028W	107	30	2	1
YAL028W	107	31	1	2
YAL028W	108	29	0	1
YAL028W	109	28	0	2
YAL028W	109	29	1	1
YAL028W	109	30	1	1
YAL028W	109	31	1	1
YAL028W	110	27	0	4
YAL028W	110	28	0	4
YAL028W	110	28	2	6
YAL028W	110	29	0	1
YAL028W	110	29	1	3
YAL028W	110	29	2	3
YAL028W	110	30	1	2
YAL028W	111	27	0	7
YAL028W	111	28	0	10
YAL028W	111	28	2	2
YAL028W	111	29	0	7
YAL028W	111	29	1	9
YAL028W	111	30	1	14
YAL028W	111	30	2	2
YAL028W	111	31	1	11
YAL028W	112	27	0	7
YAL028W	112	28	0	8
YAL028W	112	28	2	1
YAL028W	112	29	0	11
YAL028W	112	29	1	3
YAL028W	112	29	2	1
YAL028W	112	30	1	1
YAL028W	112	30	2	1
YAL028W	112	31	1	1
YAL028W	113	27	0	1
YAL028W	113	28	0	1
YAL028W	113	28	2	2
YAL028W	113	29	2	2
YAL028W	113	30	2	2
YAL028W	113	31	1	1
YAL028W	114	27	0	4
YAL028W	114	28	0	1
YAL028W	114	28	2	3
YAL028W	114	29	2	3
YAL028W	114	30	1	5
YAL028W	114	30	2	1
YAL028W	114	31	1	3
YAL028W	115	27	0	2
YAL028W	115	28	0	7
YAL028W	115	28	2	1
YAL028W	115	29	0	2
YAL028W	115	29	1	1
YAL028W	115	30	1	6
YAL028W	115	31	1	3
YAL028W	116	27	0	18
YAL028W	116	28	0	13
YAL028W	116	28	2	18
YAL028W	116	29	0	8
YAL028W	116	29	1	4
YAL028W	116	29	2	13
YAL028W	116	30	1	6
YAL028W	116	30	2	11
YAL028W	116	31	1	6
YAL028W	117	27	0	5
YAL028W	117	28	0	3
YAL028W	117	28	2	6
YAL028W	117	29	0	7
YAL028W	117	29	2	7
YAL028W	117	30	1	1
YAL028W	117	30	2	11
YAL028W	117	31	1	3
YAL028W	118	27	0	3
YAL028W	118	28	2	7
YAL028W	118	29	0	5
YAL028W	118	29	1	3
YAL028W	118	30	2	7
YAL028W	119	27	0	3
YAL028W	119	28	0	6
YAL028W	119	28	2	3
YAL028W	119	29	0	3
YAL028W	119	29	1	3
YAL028W	119	29	2	2
YAL028W	119	30	1	9
YAL028W	119	30	2	1
YAL028W	119	31	1	2
YAL028W	120	27	0	5
YAL028W	120	28	0	7
YAL028W	120	28	2	7
YAL028W	120	29	0	8
YAL028W	120	29	1	4
YAL028W	120	29	2	7
YAL028W	120	30	1	5
YAL028W	120	30	2	4
YAL028W	120	31	1	4
YAL028W	121	28	0	2
YAL028W	121	28	2	3
YAL028W	121	29	0	1
YAL028W	121	29	2	6
YAL028W	121	30	2	6
YAL028W	122	27	0	4
YAL028W	122	28	0	9
YAL028W	122	28	2	4
YAL028W	122	29	0	3
YAL028W	122	29	2	5
YAL028W	122	30	2	3
YAL028W	122	31	1	2
YAL028W	123	27	0	1
YAL028W	123	28	2	1
YAL028W	123	29	0	1
YAL028W	123	30	1	1
YAL028W	124	28	0	2
YAL028W	124	29	0	1
YAL028W	124	30	2	1
YAL028W	125	27	0	21
YAL028W	125	28	0	24
YAL028W	125	28	2	2
YAL028W	125	29	0	12
YAL028W	125	29	1	2
YAL028W	125	29	2	3
YAL028W	125	30	1	2
YAL028W	125	30	2	5
YAL028W	125	31	1	1
YAL028W	126	27	0	11
YAL028W	126	28	0	15
YAL028W	126	29	0	5
YAL028W	126	29	1	1
YAL028W	126	29	2	3
YAL028W	126	30	1	3
YAL028W	126	31	1	4
YAL028W	127	27	0	11
YAL028W	127	28	0	7
YAL028W	127	28	2	4
YAL028W	127	29	0	7
YAL028W	127	29	1	3
YAL028W	127	29	2	3
YAL028W	127	30	1	5
YAL028W	127	30	2	1
YAL028W	127	31	1	1
YAL028W	128	27	0	11
YAL028W	128	28	0	9
YAL028W	128	29	0	4
YAL028W	128	29	1	3
YAL028W	128	29	2	1
YAL028W	128	30	1	2
YAL028W	128	30	2	2
YAL028W	128	31	1	1
YAL028W	129	27	0	3
YAL028W	129	28	0	5
YAL028W	129	29	1	2
YAL028W	129	29	2	2
YAL028W	129	30	1	2
YAL028W	130	27	0	1
YAL028W	130	28	0	2
YAL028W	130	28	2	2
YAL028W	130	29	0	1
YAL028W	130	29	1	2
YAL028W	130	29	2	3
YAL028W	130	30	1	3
YAL028W	130	31	1	1
YAL028W	131	27	0	3
YAL028W	131	28	0	1
YAL028W	131	28	2	6
YAL028W	131	29	0	1
YAL028W	131	29	2	2
YAL028W	131	30	2	11
YAL028W	131	31	1	1
YAL028W	132	27	0	2
YAL028W	132	28	0	2
YAL028W	133	27	0	1
YAL028W	133	29	0	2
YAL028W	133	30	1	1
YAL028W	134	27	0	5
YAL028W	134	28	0	2
YAL028W	134	28	2	1
YAL028W	134	29	0	3
YAL028W	134	29	1	1
YAL028W	134	29	2	7
YAL028W	134	30	2	1
YAL028W	134	31	1	1
YAL028W	136	28	0	1
YAL028W	136	29	0	2
YAL028W	136	29	1	2
YAL028W	136	29	2	1
YAL028W	136	30	1	3
YAL028W	136	31	1	1
YAL028W	137	27	0	1
YAL028W	137	28	0	2
YAL028W	137	28	2	3
YAL028W	137	29	1	1
YAL028W	137	29	2	4
YAL028W	137	30	1	2
YAL028W	137	30	2	3
YAL028W	137	31	1	1
YAL028W	138	27	0	1
YAL028W	138	28	0	2
YAL028W	138	29	1	1
YAL028W	138	29	2	1
YAL028W	138	30	1	1
YAL028W	139	28	0	4
YAL028W	139	28	2	2
YAL028W	139	29	1	2
YAL028W	139	29	2	2
YAL028W	139	30	1	5
YAL028W	140	27	0	5
YAL028W	140	28	0	13
YAL028W	140	28	2	7
YAL028W	140	29	0	6
YAL028W	140	29	1	3
YAL028W	140	29	2	12
YAL028W	140	30	1	4
YAL028W	140	30	2	7
YAL028W	141	27	0	4
YAL028W	141	28	0	2
YAL028W	141	28	2	4
YAL028W	141	29	0	2
YAL028W	141	29	1	5
YAL028W	141	29	2	4
YAL028W	141	30	1	5
YAL028W	141	31	1	3
YAL028W	142	27	0	1
YAL028W	142	28	0	1
YAL028W	142	29	2	1
YAL028W	142	30	1	2
YAL028W	143	27	0	17
YAL028W	143	28	0	18
YAL028W	143	28	2	14
YAL028W	143	29	0	13
YAL028W	143	29	1	13
YAL028W	143	29	2	20
YAL028W	143	30	1	10
YAL028W	143	30	2	10
YAL028W	143	31	1	12
YAL028W	144	27	0	6
YAL028W	144	28	2	1
YAL028W	144	29	0	6
YAL028W	144	29	2	1
YAL028W	144	30	2	1
YAL028W	144	31	1	2
YAL028W	145	28	0	1
YAL028W	145	28	2	3
YAL028W	145	29	0	1
YAL028W	145	29	2	3
YAL028W	145	30	1	3
YAL028W	145	30	2	2
YAL028W	145	31	1	3
YAL028W	146	27	0	4
YAL028W	146	28	0	7
YAL028W	146	28	2	8
YAL028W	146	29	0	5
YAL028W	146	29	2	7
YAL028W	146	30	2	6
YAL028W	147	27	0	8
YAL028W	147	28	0	3
YAL028W	147	28	2	7
YAL028W	147	29	1	1
YAL028W	147	29	2	12
YAL028W	147	30	1	3
YAL028W	147	30	2	1
YAL028W	147	31	1	3
YAL028W	148	27	0	1
YAL028W	148	28	0	4
YAL028W	148	28	2	2
YAL028W	148	29	0	3
YAL028W	148	29	1	4
YAL028W	148	29	2	3
YAL028W	148	30	1	4
YAL028W	148	30	2	1
YAL028W	148	31	1	2
YAL028W	149	27	0	2
YAL028W	149	28	0	3
YAL028W	149	28	2	2
YAL028W	149	29	1	1
YAL028W	149	30	1	1
YAL028W	149	31	1	1
YAL028W	150	27	0	5
YAL028W	150	28	0	5
YAL028W	150	28	2	5
YAL028W	150	29	0	2
YAL028W	150	29	1	3
YAL028W	150	29	2	3
YAL028W	150	30	1	4
YAL028W	150	30	2	5
YAL028W	151	27	0	2
YAL028W	151	28	0	5
YAL028W	151	28	2	2
YAL028W	151	29	0	2
YAL028W	151	29	1	8
YAL028W	151	29	2	4
YAL028W	151	30	1	7
YAL028W	151	30	2	2
YAL028W	151	31	1	4
YAL028W	152	27	0	5
YAL028W	152	28	0	8
YAL028W	152	28	2	2
YAL028W	152	29	0	3
YAL028W	152	29	1	2
YAL028W	152	29	2	7
YAL028W	152	30	1	3
YAL028W	152	31	1	1
YAL028W	153	27	0	2
YAL028W	153	28	0	1
YAL028W	153	29	0	2
YAL028W	153	29	1	1
YAL028W	153	29	2	2
YAL028W	153	30	2	3
YAL028W	154	27	0	6
YAL028W	154	28	0	11
YAL028W	154	28	2	8
YAL028W	154	29	0	10
YAL028W	154	29	1	1
YAL028W	154	29	2	6
YAL028W	154	30	2	10
YAL028W	155	27	0	21
YAL028W	155	28	0	5
YAL028W	155	28	2	10
YAL028W	155	29	0	4
YAL028W	155	29	1	4
YAL028W	155	29	2	7
YAL028W	155	30	1	3
YAL028W	155	30	2	5
YAL028W	155	31	1	5
YAL028W	156	27	0	5
YAL028W	156	28	0	6
YAL028W	156	29	0	3
YAL028W	156	29	2	1
YAL028W	156	30	1	3
YAL028W	156	30	2	2
YAL028W	156	31	1	2
YAL028W	157	27	0	2
YAL028W	157	28	0	1
YAL028W	157	28	2	1
YAL028W	157	29	2	2
YAL028W	158	28	2	1
YAL028W	158	30	2	1
YAL028W	159	28	0	2
YAL028W	159	28	2	1
YAL028W	159	29	0	1
YAL028W	159	29	1	2
YAL028W	159	29	2	1
YAL028W	159	30	1	8
YAL028W	159	30	2	2
YAL028W	159	31	1	2
YAL028W	160	27	0	1
YAL028W	160	28	0	1
YAL028W	160	28	2	1
YAL028W	160	29	1	1
YAL028W	160	29	2	2
YAL028W	160	30	1	1
YAL028W	160	30	2	1
YAL028W	160	31	1	1
YAL028W	161	28	0	3
YAL028W	161	28	2	10
YAL028W	161	29	2	9
YAL028W	161	30	2	2
YAL028W	161	31	1	1
YAL028W	162	27	0	3
YAL028W	162	30	1	2
YAL028W	163	27	0	9
YAL028W	163	28	0	9
YAL028W	163	28	2	6
YAL028W	163	29	0	7
YAL028W	163	29	1	5
YAL028W	163	29	2	1
YAL028W	163	30	1	2
YAL028W	163	30	2	5
YAL028W	163	31	1	2
YAL028W	164	27	0	4
YAL028W	164	28	0	6
YAL028W	164	28	2	3
YAL028W	164	29	0	2
YAL028W	164	29	1	3
YAL028W	164	29	2	2
YAL028W	164	30	1	7
YAL028W	164	30	2	1
YAL028W	164	31	1	1
YAL028W	165	28	2	2
YAL028W	165	29	0	1
YAL028W	165	31	1	1
YAL028W	166	27	0	4
YAL028W	166	28	0	1
YAL028W	166	28	2	2
YAL028W	166	29	0	1
YAL028W	166	29	1	2
YAL028W	166	29	2	5
YAL028W	166	30	1	9
YAL028W	166	30	2	3
YAL028W	166	31	1	4
YAL028W	167	28	0	3
YAL028W	167	28	2	3
YAL028W	167	29	0	2
YAL028W	167	29	1	3
YAL028W	167	29	2	1
YAL028W	167	30	1	2
YAL028W	167	30	2	2
YAL028W	167	31	1	1
YAL028W	168	27	0	3
YAL028W	168	28	0	2
YAL028W	168	28	2	5
YAL028W	168	29	2	5
YAL028W	168	30	1	1
YAL028W	168	30	2	1
YAL028W	169	27	0	6
YAL028W	169	28	0	7
YAL028W	169	29	1	1
YAL028W	169	29	2	2
YAL028W	169	30	1	1
YAL028W	170	28	2	1
YAL028W	170	29	0	1
YAL028W	171	27	0	6
YAL028W	171	28	0	20
YAL028W	171	28	2	2
YAL028W	171	29	0	3
YAL028W	171	29	1	1
YAL028W	171	29	2	6
YAL028W	171	30	1	1
YAL028W	171	30	2	3
YAL028W	171	31	1	1
YAL028W	172	27	0	27
YAL028W	172	28	0	14
YAL028W	172	28	2	3
YAL028W	172	29	0	14
YAL028W	172	29	1	6
YAL028W	172	29	2	5
YAL028W	172	30	1	4
YAL028W	172	31	1	2
YAL028W	173	27	0	3
YAL028W	173	28	2	1
YAL028W	173	29	0	1
YAL028W	173	29	2	1
YAL028W	173	30	2	3
YAL028W	173	31	1	1
YAL028W	174	27	0	4
YAL028W	174	28	0	3
YAL028W	174	28	2	6
YAL028W	174	29	0	1
YAL028W	174	29	1	3
YAL028W	174	29	2	4
YAL028W	174	30	1	3
YAL028W	174	31	1	1
YAL028W	175	27	0	1
YAL028W	176	27	0	1
YAL028W	176	28	0	2
YAL028W	176	28	2	3
YAL028W	176	29	0	3
YAL028W	176	29	1	3
YAL028W	176	29	2	1
YAL028W	176	30	1	5
YAL028W	176	30	2	2
YAL028W	177	27	0	5
YAL028W	177	28	0	11
YAL028W	177	28	2	4
YAL028W	177	29	0	4
YAL028W	177	29	1	7
YAL028W	177	29	2	7
YAL028W	177	30	1	8
YAL028W	177	30	2	2
YAL028W	177	31	1	2
YAL028W	178	27	0	4
YAL028W	178	28	0	3
YAL028W	178	28	2	1
YAL028W	178	29	1	3
YAL028W	178	29	2	2
YAL028W	179	27	0	7
YAL028W	179	28	0	12
YAL028W	179	28	2	5
YAL028W	179	29	0	5
YAL028W	179	29	1	7
YAL028W	179	29	2	2
YAL028W	179	30	1	7
YAL028W	179	30	2	1
YAL028W	180	27	0	4
YAL028W	180	28	2	5
YAL028W	180	29	0	1
YAL028W	180	29	1	4
YAL028W	180	29	2	2
YAL028W	180	30	2	2
YAL028W	181	27	0	5
YAL028W	181	28	0	4
YAL028W	181	28	2	3
YAL028W	181	29	0	3
YAL028W	181	29	1	3
YAL028W	181	30	1	4
YAL028W	182	28	2	2
YAL028W	182	29	0	2
YAL028W	182	29	1	1
YAL028W	182	29	2	1
YAL028W	182	30	2	1
YAL028W	182	31	1	4
YAL028W	183	27	0	7
YAL028W	183	28	0	2
YAL028W	183	28	2	9
YAL028W	183	29	0	1
YAL028W	183	29	1	4
YAL028W	183	29	2	3
YAL028W	183	30	1	4
YAL028W	183	30	2	4
YAL028W	183	31	1	1
YAL028W	184	27	0	1
YAL028W	184	28	0	2
YAL028W	184	29	1	4
YAL028W	184	29	2	1
YAL028W	184	30	1	3
YAL028W	185	27	0	3
YAL028W	185	28	0	5
YAL028W	185	28	2	1
YAL028W	185	29	1	7
YAL028W	185	29	2	2
YAL028W	185	30	1	6
YAL028W	185	30	2	2
YAL028W	185	31	1	5
YAL028W	186	27	0	1
YAL028W	186	28	0	1
YAL028W	186	29	0	3
YAL028W	186	29	2	3
YAL028W	186	30	1	3
YAL028W	186	30	2	7
YAL028W	186	31	1	1
YAL028W	187	27	0	1
YAL028W	187	28	0	2
YAL028W	187	28	2	1
YAL028W	187	29	0	2
YAL028W	187	29	1	3
YAL028W	187	30	1	3
YAL028W	187	31	1	3
YAL028W	188	27	0	2
YAL028W	188	28	2	1
YAL028W	188	29	1	2
YAL028W	188	29	2	2
YAL028W	188	30	1	6
YAL028W	188	30	2	3
YAL028W	188	31	1	4
YAL028W	189	27	0	11
YAL028W	189	28	0	11
YAL028W	189	28	2	8
YAL028W	189	29	0	1
YAL028W	189	29	1	18
YAL028W	189	29	2	5
YAL028W	189	30	1	8
YAL028W	189	30	2	3
YAL028W	189	31	1	3
YAL028W	190	27	0	1
YAL028W	190	28	0	3
YAL028W	190	29	0	1
YAL028W	190	29	1	1
YAL028W	190	29	2	6
YAL028W	190	30	1	1
YAL028W	191	28	0	1
YAL028W	191	29	0	1
YAL028W	191	29	1	1
YAL028W	191	29	2	1
YAL028W	191	30	1	1
YAL028W	191	30	2	3
YAL028W	192	27	0	22
YAL028W	192	28	0	1
YAL028W	192	28	2	24
YAL028W	192	29	0	10
YAL028W	192	29	1	12
YAL028W	192	29	2	2
YAL028W	192	30	2	18
YAL028W	192	31	1	3
YAL028W	193	28	0	3
YAL028W	193	28	2	1
YAL028W	193	29	0	1
YAL028W	193	30	1	2
YAL028W	194	27	0	2
YAL028W	194	28	2	1
YAL028W	194	29	1	1
YAL028W	194	30	2	1
YAL028W	195	27	0	10
YAL028W	195	28	0	9
YAL028W	195	28	2	21
YAL028W	195	29	0	9
YAL028W	195	29	1	5
YAL028W	195	29	2	19
YAL028W	195	30	1	5
YAL028W	195	30	2	12
YAL028W	195	31	1	2
YAL028W	196	27	0	5
YAL028W	196	28	0	5
YAL028W	196	28	2	1
YAL028W	196	29	0	5
YAL028W	196	29	1	2
YAL028W	196	29	2	2
YAL028W	196	30	1	4
YAL028W	196	30	2	3
YAL028W	196	31	1	2
YAL028W	197	27	0	5
YAL028W	197	28	0	4
YAL028W	197	28	2	6
YAL028W	197	29	0	1
YAL028W	197	29	1	2
YAL028W	197	29	2	3
YAL028W	197	30	2	4
YAL028W	197	31	1	2
YAL028W	198	27	0	12
YAL028W	198	28	0	13
YAL028W	198	28	2	4
YAL028W	198	29	0	8
YAL028W	198	29	2	3
YAL028W	198	30	1	2
YAL028W	198	30	2	3
YAL028W	198	31	1	1
YAL028W	199	27	0	2
YAL028W	199	28	0	2
YAL028W	199	28	2	1
YAL028W	199	29	0	1
YAL028W	199	29	1	1
YAL028W	199	30	1	2
YAL028W	199	31	1	1
YAL028W	200	27	0	11
YAL028W	200	28	0	7
YAL028W	200	28	2	9
YAL028W	200	29	0	13
YAL028W	200	29	1	12
YAL028W	200	29	2	3
YAL028W	200	30	1	11
YAL028W	200	30	2	6
YAL028W	200	31	1	6
YAL028W	201	27	0	3
YAL028W	201	28	2	1
YAL028W	201	29	1	4
YAL028W	201	29	2	1
YAL028W	201	31	1	1
YAL028W	203	27	0	4
YAL028W	203	28	2	3
YAL028W	203	29	0	3
YAL028W	203	29	1	4
YAL028W	203	30	2	1
